canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate,reverse_status,reverse_address,reverse_display_name,reverse_city,reverse_district,reverse_suburb,reverse_street,reverse_house_number,reverse_postcode,reverse_osm_type,reverse_osm_id,reverse_error
Пятёрочка,Пятёрочка,"Боровичи, улица Гоголя, 133",58.4035121,33.9017669,0.5,REVERSE_GEOCODED,node,11083408790,osm_pbf,False,found,"Боровичи, улица Гоголя, 133","Пятёрочка, 133, улица Гоголя, Мстинский микрорайон, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174403, Россия",Боровичи,Боровичский муниципальный округ,Мстинский микрорайон,улица Гоголя,133,174403,node,11083408790,
Пятёрочка,Пятёрочка,"Боровичи, Красноармейская улица, 8",58.3869339,33.9291788,0.5,REVERSE_GEOCODED,node,11083408791,osm_pbf,False,found,"Боровичи, Красноармейская улица, 8","Пятёрочка, 8, Красноармейская улица, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174406, Россия",Боровичи,Боровичский муниципальный округ,,Красноармейская улица,8,174406,node,11083408791,
Пятёрочка,Пятёрочка,"Боровичи, улица Гоголя, 84",58.3940816,33.919245,0.5,REVERSE_GEOCODED,node,11083408792,osm_pbf,False,found,"Боровичи, улица Гоголя, 84","Пятёрочка, 84, улица Гоголя, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174406, Россия",Боровичи,Боровичский муниципальный округ,,улица Гоголя,84,174406,node,11083408792,
Пятёрочка,Пятёрочка,"Боровичи, Новоселицкая улица, 42",58.3770893,33.8986947,0.5,REVERSE_GEOCODED,node,11083408793,osm_pbf,False,found,"Боровичи, Новоселицкая улица, 42","Пятёрочка, 42, Новоселицкая улица, местечко Кованько, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174403, Россия",Боровичи,Боровичский муниципальный округ,местечко Кованько,Новоселицкая улица,42,174403,node,11083408793,
Пятёрочка,Пятёрочка,"Боровичи, улица Анатолия Кокорина, 47/13",58.3801155,33.9008227,0.5,REVERSE_GEOCODED,node,11083408794,osm_pbf,False,found,"Боровичи, улица Анатолия Кокорина, 47/13","Пятёрочка, 47/13, улица Анатолия Кокорина, местечко Кованько, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174403, Россия",Боровичи,Боровичский муниципальный округ,местечко Кованько,улица Анатолия Кокорина,47/13,174403,node,11083408794,
Пятёрочка,Пятёрочка,"Боровичи, 22",58.3991522,33.9682471,0.5,REVERSE_GEOCODED,node,11083408795,osm_pbf,False,found,"Боровичи, 22","Пятёрочка, 22, микрорайон Раздолье 1, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174408, Россия",Боровичи,Боровичский муниципальный округ,микрорайон Раздолье 1,,22,174408,node,11083408795,
Пятёрочка,Пятёрочка,"Боровичи, улица В.Бианки, 13",58.3869052,33.8287565,0.5,REVERSE_GEOCODED,node,11083408796,osm_pbf,False,found,"Боровичи, улица В.Бианки, 13","Пятёрочка, 13, улица В.Бианки, Сосновка, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174407, Россия",Боровичи,Боровичский муниципальный округ,Сосновка,улица В.Бианки,13,174407,node,11083408796,
Пятёрочка,Пятёрочка,"Боровичи, Ленинградская улица, 47А",58.3832326,33.9007054,0.5,REVERSE_GEOCODED,node,11083408797,osm_pbf,False,found,"Боровичи, Ленинградская улица, 47А","Пятёрочка, 47А, Ленинградская улица, местечко Кованько, Полыновка, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174411, Россия",Боровичи,Боровичский муниципальный округ,Полыновка,Ленинградская улица,47А,174411,node,11083408797,
Пятёрочка,Пятёрочка,"Боровичи, Загородная улица, 77",58.3841552,33.9620459,0.5,REVERSE_GEOCODED,node,11083408798,osm_pbf,False,found,"Боровичи, Загородная улица, 77","Пятёрочка, 77, Загородная улица, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174409, Россия",Боровичи,Боровичский муниципальный округ,,Загородная улица,77,174409,node,11083408798,
Пятёрочка,Пятёрочка,"Боровичи, улица А.Кузнецова, 64",58.3917234,33.9142592,0.5,REVERSE_GEOCODED,node,11083408799,osm_pbf,False,found,"Боровичи, улица А.Кузнецова, 64","Пятёрочка, 64, улица А.Кузнецова, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174411, Россия",Боровичи,Боровичский муниципальный округ,,улица А.Кузнецова,64,174411,node,11083408799,
Пятёрочка,Пятёрочка,"Боровичи, Парковая улица, 25",58.3809944,33.9258465,0.5,REVERSE_GEOCODED,node,11083408800,osm_pbf,False,found,"Боровичи, Парковая улица, 25","Пятёрочка, 25, Парковая улица, Боровичи, Боровичский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 174406, Россия",Боровичи,Боровичский муниципальный округ,,Парковая улица,25,174406,node,11083408800,
ОКЕЙ,О’кей,"Петро-Славянка, Софийская улица, 96 к2Г",59.822246,30.46941,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,11104674907,osm_pbf,False,found,"Петро-Славянка, Софийская улица, 96 к2Г","96 к2Г, Софийская улица, Петро-Славянка, Санкт-Петербург, Северо-Западный федеральный округ, 196642, Россия",Петро-Славянка,,,Софийская улица,96 к2Г,196642,way,484165680,
Пятёрочка,Пятёрочка,"Хапо-Ое, Шоссейная улица, 42А",59.8832418,30.741511,0.5,REVERSE_GEOCODED,node,11108415680,osm_pbf,False,found,"Хапо-Ое, Шоссейная улица, 42А","Пятёрочка, 42А, Шоссейная улица, Хапо-Ое, Колтушское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188681, Россия",Хапо-Ое,Всеволожский район,,Шоссейная улица,42А,188681,node,11108415680,
Пятёрочка,Пятёрочка,"Кировск, Магистральная улица, 30",59.9032889,30.995986,0.5,REVERSE_GEOCODED,node,11108749847,osm_pbf,False,found,"Кировск, Магистральная улица, 30","Пятёрочка, 30, Магистральная улица, Марьино, Кировск, Кировское городское поселение, Кировский район, Ленинградская область, Северо-Западный федеральный округ, 187341, Россия",Кировск,Кировский район,Марьино,Магистральная улица,30,187341,node,11108749847,
Пятёрочка,Пятёрочка,"Чагода, Кооперативная улица, 9",59.1646477,35.3304634,0.5,REVERSE_GEOCODED,node,11108771888,osm_pbf,False,found,"Чагода, Кооперативная улица, 9","Пятёрочка, 9, Кооперативная улица, Чагода, Чагодощенский муниципальный округ, Вологодская область, Северо-Западный федеральный округ, Россия",Чагода,Чагодощенский муниципальный округ,,Кооперативная улица,9,,node,11108771888,
Пятёрочка,Пятёрочка,"Великий Новгород, Большая Московская улица, 13/2",58.5230159,31.2869482,0.5,REVERSE_GEOCODED,node,11118593168,osm_pbf,False,found,"Великий Новгород, Большая Московская улица, 13/2","Пятёрочка, 13/2, Большая Московская улица, Ярославово дворище, Торговая сторона, Великий Новгород, Новгородский район, Новгородская область, Северо-Западный федеральный округ, 173000, Россия",Великий Новгород,Новгородский район,Торговая сторона,Большая Московская улица,13/2,173000,node,11118593168,
Семишагофф,Семишагофф,"Красногвардейская площадь, 6",59.9434346,30.4132747,0.9,,node,11121286264,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Косая линия, 7",59.930118,30.259832,0.5,REVERSE_GEOCODED,node,11134677908,osm_pbf,False,found,"Санкт-Петербург, Косая линия, 7","ВкусВилл, 7, Косая линия, округ № 7, Санкт-Петербург, Северо-Западный федеральный округ, 199106, Россия",Санкт-Петербург,округ № 7,,Косая линия,7,199106,node,11134677908,
ВкусВилл,ВкусВилл,"Гражданский проспект, 92 к1",60.0198423,30.4034841,0.9,,node,11139021927,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Семишагофф,Семишагофф,"Тельмана, улица Тельмана",59.7221575,30.6097183,0.5,REVERSE_GEOCODED,node,11146855518,osm_pbf,False,found,"Тельмана, улица Тельмана","Семишагофф, улица Тельмана, Тельмана, Тельмановское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187032, Россия",Тельмана,Тосненский район,,улица Тельмана,,187032,node,11146855518,
Пятёрочка,Пятёрочка,"Парголово, Межозёрная улица, 14 к1 литЕ",60.1107104,30.2508376,0.5,REVERSE_GEOCODED,node,11153624456,osm_pbf,False,found,"Парголово, Межозёрная улица, 14 к1 литЕ","Пятёрочка, 14 к1 литЕ, Межозёрная улица, Осиновая Роща, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194362, Россия",Парголово,,Осиновая Роща,Межозёрная улица,14 к1 литЕ,194362,node,11153624456,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Полтавский проезд, 2",59.9250068,30.3672317,0.5,REVERSE_GEOCODED,node,11162597472,osm_pbf,False,found,"Санкт-Петербург, Полтавский проезд, 2","ВкусВилл, 2, Полтавский проезд, округ Лиговка-Ямская, Санкт-Петербург, Северо-Западный федеральный округ, 191036, Россия",Санкт-Петербург,округ Лиговка-Ямская,,Полтавский проезд,2,191036,node,11162597472,
ВкусВилл,ВкусВилл,"Санкт-Петербург, улица Георгия Гречко, 3",59.759173,30.3202053,0.5,REVERSE_GEOCODED,node,11163182791,osm_pbf,False,found,"Санкт-Петербург, улица Георгия Гречко, 3","ВкусВилл, 3, улица Георгия Гречко, округ Пулковский меридиан, Санкт-Петербург, Северо-Западный федеральный округ, 196140, Россия",Санкт-Петербург,округ Пулковский меридиан,,улица Георгия Гречко,3,196140,node,11163182791,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Невский проспект, 146",59.9289318,30.370966,0.5,REVERSE_GEOCODED,node,11176822873,osm_pbf,False,found,"Санкт-Петербург, Невский проспект, 146","Пятёрочка, 146, Невский проспект, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191024, Россия",Санкт-Петербург,округ Смольнинское,Пески,Невский проспект,146,191024,node,11176822873,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Свердловская набережная, 62",59.9530768,30.4091108,0.5,REVERSE_GEOCODED,node,11188313637,osm_pbf,False,found,"Санкт-Петербург, Свердловская набережная, 62","Пятёрочка, 62, Свердловская набережная, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195027, Россия",Санкт-Петербург,округ Большая Охта,Большая Охта,Свердловская набережная,62,195027,node,11188313637,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Южное шоссе, 47 к1",59.8603268,30.4117213,0.5,REVERSE_GEOCODED,node,11200708020,osm_pbf,False,found,"Санкт-Петербург, Южное шоссе, 47 к1","Пятёрочка, 47 к1, Южное шоссе, Александровский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192249, Россия",Санкт-Петербург,Александровский округ,,Южное шоссе,47 к1,192249,node,11200708020,
ВкусВилл,ВкусВилл,"Шушары, Переведенская улица, 8 с2",59.7562388,30.371826,0.5,REVERSE_GEOCODED,node,11207722772,osm_pbf,False,found,"Шушары, Переведенская улица, 8 с2","ВкусВилл, 8 с2, Переведенская улица, Пулковское, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196140, Россия",Шушары,,Пулковское,Переведенская улица,8 с2,196140,node,11207722772,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Крыленко, 6 к5 с1",59.8971785,30.4559838,0.5,REVERSE_GEOCODED,node,11212054577,osm_pbf,False,found,"Санкт-Петербург, улица Крыленко, 6 к5 с1","Пятёрочка, 6 к5 с1, улица Крыленко, Весёлый Посёлок, округ № 54, Санкт-Петербург, Северо-Западный федеральный округ, 193230, Россия",Санкт-Петербург,,Весёлый Посёлок,улица Крыленко,6 к5 с1,193230,node,11212054577,
Лента,Мини-Лента,"проспект Ветеранов, 167",59.8358458,30.1165366,0.9,,node,11214193246,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Тимофея Фёдорова",59.8405325,30.1153689,0.5,REVERSE_GEOCODED,node,11214230776,osm_pbf,False,found,"Санкт-Петербург, улица Тимофея Фёдорова","Пятёрочка, улица Тимофея Фёдорова, Новосергиево, округ Сосновая поляна, Санкт-Петербург, Северо-Западный федеральный округ, 198264, Россия",Санкт-Петербург,,Новосергиево,улица Тимофея Фёдорова,,198264,node,11214230776,
Пятёрочка,Пятёрочка,"Шушары, Кокколевская улица, 7 к3",59.7552953,30.36524,0.5,REVERSE_GEOCODED,node,11226490751,osm_pbf,False,found,"Шушары, Кокколевская улица, 7 к3","Пятёрочка, 7 к3, Кокколевская улица, Пулковское, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196605, Россия",Шушары,,Пулковское,Кокколевская улица,7 к3,196605,node,11226490751,
Пятёрочка,Пятёрочка,"Новоселье, Красносельское шоссе, 8",59.810115,30.0773383,0.5,REVERSE_GEOCODED,node,11226787196,osm_pbf,False,found,"Новоселье, Красносельское шоссе, 8","Пятёрочка, 8, Красносельское шоссе, Новоселье, Аннинское городское поселение, Ломоносовский район, Ленинградская область, Северо-Западный федеральный округ, 188505, Россия",Новоселье,Ломоносовский район,,Красносельское шоссе,8,188505,node,11226787196,
Пятёрочка,Пятёрочка,"Агалатово, Приозерское шоссе, 32А",60.224882,30.2734851,0.5,REVERSE_GEOCODED,node,11226886817,osm_pbf,False,found,"Агалатово, Приозерское шоссе, 32А","Пятёрочка, 32А, Приозерское шоссе, Агалатово, Агалатовское сельское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188653, Россия",Агалатово,Всеволожский район,,Приозерское шоссе,32А,188653,node,11226886817,
Семишагофф,Семишагофф,"Кириши, проспект Ленина, 3",59.4559943,32.0148155,0.5,REVERSE_GEOCODED,node,11232286977,osm_pbf,False,found,"Кириши, проспект Ленина, 3","Семишагофф, 3, проспект Ленина, Кириши, Киришский район, Ленинградская область, Северо-Западный федеральный округ, 187112, Россия",Кириши,Киришский район,,проспект Ленина,3,187112,node,11232286977,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Московский проспект, 171",59.8623559,30.3201863,0.5,REVERSE_GEOCODED,node,11245971574,osm_pbf,False,found,"Санкт-Петербург, Московский проспект, 171","ВкусВилл, 171, Московский проспект, округ Пулковский меридиан, Санкт-Петербург, Северо-Западный федеральный округ, 196070, Россия",Санкт-Петербург,округ Пулковский меридиан,,Московский проспект,171,196070,node,11245971574,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Лиговский проспект, 271 с1",59.904979,30.3419127,0.5,REVERSE_GEOCODED,node,11246289091,osm_pbf,False,found,"Санкт-Петербург, Лиговский проспект, 271 с1","ВкусВилл, 271 с1, Лиговский проспект, Волково, округ Волковское, Санкт-Петербург, Северо-Западный федеральный округ, 192007, Россия",Санкт-Петербург,округ Волковское,Волково,Лиговский проспект,271 с1,192007,node,11246289091,
ВкусВилл,,"Тосно, улица Боярова, 4А",59.5437285,30.8811153,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,11251206838,osm_pbf,False,found,"Тосно, улица Боярова, 4А","4А, улица Боярова, Тосно, Тосненское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187000, Россия",Тосно,Тосненский район,,улица Боярова,4А,187000,node,11251206838,
Лента,,"Тосно, улица Боярова, 4А",59.5438746,30.8803373,0.0,SHOP_TAG_MISSING;DUPLICATE_CANDIDATE;REVERSE_GEOCODED,node,11251225337,osm_pbf,True,found,"Тосно, улица Боярова, 4А","4А, улица Боярова, Тосно, Тосненское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187000, Россия",Тосно,Тосненский район,,улица Боярова,4А,187000,node,11251225337,
Реалъ,Студия дизайна «Interior Design Code»,"Санкт-Петербург, улица Репина, 16/3",59.9414112,30.2888796,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,11271782229,osm_pbf,False,found,"Санкт-Петербург, улица Репина, 16/3","Студия дизайна «Interior Design Code», 16/3, улица Репина, округ № 7, Санкт-Петербург, Северо-Западный федеральный округ, 199004, Россия",Санкт-Петербург,округ № 7,,улица Репина,16/3,199004,node,11271782229,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Малая Бухарестская улица, 12 с1",59.8464926,30.416724,0.5,REVERSE_GEOCODED,node,11279290980,osm_pbf,False,found,"Санкт-Петербург, Малая Бухарестская улица, 12 с1","ВкусВилл, 12 с1, Малая Бухарестская улица, Александровский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192288, Россия",Санкт-Петербург,Александровский округ,,Малая Бухарестская улица,12 с1,192288,node,11279290980,
Пятёрочка,Пятёрочка,"Кудрово, проспект Строителей, 16",59.9094661,30.5230007,0.5,REVERSE_GEOCODED,node,11330472262,osm_pbf,False,found,"Кудрово, проспект Строителей, 16","Пятёрочка, 16, проспект Строителей, Южное Кудрово, Кудрово, Заневское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188692, Россия",Кудрово,Всеволожский район,Южное Кудрово,проспект Строителей,16,188692,node,11330472262,
Пятёрочка,Пятёрочка,"Кудрово, проспект Строителей, 19",59.9028085,30.5229702,0.5,REVERSE_GEOCODED,node,11330503044,osm_pbf,False,found,"Кудрово, проспект Строителей, 19","Пятёрочка, 19, проспект Строителей, Южное Кудрово, Кудрово, Заневское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188689, Россия",Кудрово,Всеволожский район,Южное Кудрово,проспект Строителей,19,188689,node,11330503044,
Реалъ,Реалдент,"Санкт-Петербург, набережная Обводного канала, 80 литБ",59.9094984,30.3245658,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,11355638905,osm_pbf,False,found,"Санкт-Петербург, набережная Обводного канала, 80 литБ","Реалдент, 80 литБ, набережная Обводного канала, округ Московская застава, Санкт-Петербург, Северо-Западный федеральный округ, 190013, Россия",Санкт-Петербург,,,набережная Обводного канала,80 литБ,190013,node,11355638905,
Пятёрочка,Пятёрочка,"Сосновый Бор, Липовский проезд, 15",59.9057289,29.0703322,0.5,REVERSE_GEOCODED,node,11359186820,osm_pbf,False,found,"Сосновый Бор, Липовский проезд, 15","Пятёрочка, 15, Липовский проезд, 7 Микрорайон, Сосновый Бор, Сосновоборский городской округ, Ленинградская область, Северо-Западный федеральный округ, 188544, Россия",Сосновый Бор,Сосновоборский городской округ,7 Микрорайон,Липовский проезд,15,188544,node,11359186820,
Семишагофф,Семишагофф,"Екатерининская улица, 4",60.0536168,30.435641,0.9,,node,11361776516,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Всеволожск, Александровская улица, 80",60.0250377,30.6315399,0.5,REVERSE_GEOCODED,node,11382494469,osm_pbf,False,found,"Всеволожск, Александровская улица, 80","Пятёрочка, 80, Александровская улица, Котово поле, Всеволожск, Город Всеволожск, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188642, Россия",Всеволожск,Всеволожский район,Котово поле,Александровская улица,80,188642,node,11382494469,
ВкусВилл,ВкусВилл,"Всеволожск, Александровская улица, 80",60.024743,30.6317242,0.5,REVERSE_GEOCODED,node,11382500669,osm_pbf,False,found,"Всеволожск, Александровская улица, 80","ВкусВилл, 80, Александровская улица, Котово поле, Всеволожск, Город Всеволожск, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188642, Россия",Всеволожск,Всеволожский район,Котово поле,Александровская улица,80,188642,node,11382500669,
Лента,Супер Лента,"Санкт-Петербург, проспект Науки, 23 к2",60.0114272,30.4022051,0.5,REVERSE_GEOCODED,node,11383650540,osm_pbf,False,found,"Санкт-Петербург, проспект Науки, 23 к2","Супер Лента, 23 к2, проспект Науки, округ Гражданка, Санкт-Петербург, Северо-Западный федеральный округ, 195257, Россия",Санкт-Петербург,округ Гражданка,,проспект Науки,23 к2,195257,node,11383650540,
Реалъ,Центр самореализации Станислава Казанского,"Санкт-Петербург, набережная реки Фонтанки, 129 литБ",59.9198376,30.3062656,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,11384009553,osm_pbf,False,found,"Санкт-Петербург, набережная реки Фонтанки, 129 литБ","Центр самореализации Станислава Казанского, 129 литБ, набережная реки Фонтанки, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190068, Россия",Санкт-Петербург,Сенной округ,,набережная реки Фонтанки,129 литБ,190068,node,11384009553,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Выборгское шоссе, 17 к1",60.0536695,30.3107889,0.5,REVERSE_GEOCODED,node,11396252575,osm_pbf,False,found,"Санкт-Петербург, Выборгское шоссе, 17 к1","ВкусВилл, 17 к1, Выборгское шоссе, 1-е Парголово, округ Шувалово-Озерки, Санкт-Петербург, Северо-Западный федеральный округ, 194355, Россия",Санкт-Петербург,округ Шувалово-Озерки,1-е Парголово,Выборгское шоссе,17 к1,194355,node,11396252575,
Лента,Мини-Лента,"Первомайское, Советская улица, 1А",60.3577073,29.7411901,0.5,REVERSE_GEOCODED,node,11401683532,osm_pbf,False,found,"Первомайское, Советская улица, 1А","Мини-Лента, 1А, Советская улица, Первомайское, Первомайское сельское поселение, Выборгский район, Ленинградская область, Северо-Западный федеральный округ, 188855, Россия",Первомайское,Выборгский район,,Советская улица,1А,188855,node,11401683532,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Бестужевская улица, 7 к6",59.9843941,30.3867906,0.5,REVERSE_GEOCODED,node,11402853867,osm_pbf,False,found,"Санкт-Петербург, Бестужевская улица, 7 к6","Пятёрочка, 7 к6, Бестужевская улица, Пискаревка, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195272, Россия",Санкт-Петербург,округ Пискарёвка,Пискаревка,Бестужевская улица,7 к6,195272,node,11402853867,
Лента,Лента зоомаркет,"Санкт-Петербург, набережная Обводного канала, 118 к7",59.9072971,30.3027059,0.3,REVERSE_GEOCODED,node,11407493507,osm_pbf,False,found,"Санкт-Петербург, набережная Обводного канала, 118 к7","Лента зоомаркет, 118 к7, набережная Обводного канала, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 198005, Россия",Санкт-Петербург,округ Измайловское,,набережная Обводного канала,118 к7,198005,node,11407493507,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Измайловский бульвар, 4 к2",59.9047232,30.3083753,0.5,REVERSE_GEOCODED,node,11409872014,osm_pbf,False,found,"Санкт-Петербург, Измайловский бульвар, 4 к2","ВкусВилл, 4 к2, Измайловский бульвар, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 196084, Россия",Санкт-Петербург,округ Измайловское,,Измайловский бульвар,4 к2,196084,node,11409872014,
Семишагофф,Семишагофф,"Петергоф, улица Шахматова, 14 к1",59.8689729,29.8666346,0.5,REVERSE_GEOCODED,node,11412012735,osm_pbf,False,found,"Петергоф, улица Шахматова, 14 к1","Семишагофф, 14 к1, улица Шахматова, 23-й квартал, Старый Петергоф, Петергоф, Санкт-Петербург, Северо-Западный федеральный округ, 198504, Россия",Петергоф,,23-й квартал,улица Шахматова,14 к1,198504,node,11412012735,
Пятёрочка,Ozon,"Глебычево, 41А-082",60.4541457,28.7188149,0.3,REVERSE_GEOCODED,node,11491309073,osm_pbf,False,found,"Глебычево, 41А-082","Ozon, 41А-082, Глебычево, Приморское городское поселение, Выборгский район, Ленинградская область, Северо-Западный федеральный округ, 188916, Россия",Глебычево,Выборгский район,,41А-082,,188916,node,11491309073,
Пятёрочка,Пятёрочка,"Кировск, Ладожская улица, 7",59.8831036,31.0004333,0.5,REVERSE_GEOCODED,node,11499856504,osm_pbf,False,found,"Кировск, Ладожская улица, 7","Пятёрочка, 7, Ладожская улица, Кировск, Кировское городское поселение, Кировский район, Ленинградская область, Северо-Западный федеральный округ, 187340, Россия",Кировск,Кировский район,,Ладожская улица,7,187340,node,11499856504,
Пятёрочка,Пятёрочка,"городской округ Великий Новгород, проспект Мира, 21 к1",58.530556,31.2354988,0.5,REVERSE_GEOCODED,node,11545875405,osm_pbf,False,found,"городской округ Великий Новгород, проспект Мира, 21 к1","Пятёрочка, 21 к1, проспект Мира, Западный район, городской округ Великий Новгород, Новгородский район, Новгородская область, Северо-Западный федеральный округ, 173023, Россия",городской округ Великий Новгород,Новгородский район,Западный район,проспект Мира,21 к1,173023,node,11545875405,
Пятёрочка,Пятёрочка,"городской округ Великий Новгород, проспект Александра Корсунова, 42А",58.5483604,31.2254204,0.5,REVERSE_GEOCODED,node,11545875406,osm_pbf,False,found,"городской округ Великий Новгород, проспект Александра Корсунова, 42А","Пятёрочка, 42А, проспект Александра Корсунова, Западный район, городской округ Великий Новгород, Новгородская область, Северо-Западный федеральный округ, 173024, Россия",городской округ Великий Новгород,,Западный район,проспект Александра Корсунова,42А,173024,node,11545875406,
ВкусВилл,ВкусВилл,"улица Руднева, 16",60.0435946,30.3631429,0.9,,node,11560883858,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Десантников, 15",59.8559391,30.201526,0.5,REVERSE_GEOCODED,node,11565373258,osm_pbf,False,found,"Санкт-Петербург, улица Десантников, 15","Пятёрочка, 15, улица Десантников, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198332, Россия",Санкт-Петербург,,,улица Десантников,15,198332,node,11565373258,
Пятёрочка,Пятёрочка,"Сертолово, Любимая улица, 1",60.1811582,30.1292293,0.5,REVERSE_GEOCODED,node,11575139463,osm_pbf,False,found,"Сертолово, Любимая улица, 1","Пятёрочка, 1, Любимая улица, Сертолово, Сертоловское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188650, Россия",Сертолово,Всеволожский район,,Любимая улица,1,188650,node,11575139463,
Пятёрочка,Пятёрочка,"Курск, 14",59.3231667,29.1406068,0.5,REVERSE_GEOCODED,node,11575139464,osm_pbf,False,found,"Курск, 14","Пятёрочка, 14, Курск, Большеврудское сельское поселение, Волосовский район, Ленинградская область, Северо-Западный федеральный округ, 188442, Россия",Курск,Волосовский район,,,14,188442,node,11575139464,
Пятёрочка,Пятёрочка,"Новолисино, Заводская улица, 4",59.5675618,30.7696071,0.5,REVERSE_GEOCODED,node,11575139465,osm_pbf,False,found,"Новолисино, Заводская улица, 4","Пятёрочка, 4, Заводская улица, Новолисино, Тосненское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187024, Россия",Новолисино,Тосненский район,,Заводская улица,4,187024,node,11575139465,
Пятёрочка,Пятёрочка,"Левашово, Садовая улица, 12",60.1037004,30.2084783,0.5,REVERSE_GEOCODED,node,11575139466,osm_pbf,False,found,"Левашово, Садовая улица, 12","Пятёрочка, 12, Садовая улица, Левашово, Санкт-Петербург, Северо-Западный федеральный округ, 194361, Россия",Левашово,,,Садовая улица,12,194361,node,11575139466,
Пятёрочка,Пятёрочка,"Глинка, Центральная улица, 16",59.6842421,30.4908318,0.5,REVERSE_GEOCODED,node,11575139467,osm_pbf,False,found,"Глинка, Центральная улица, 16","Пятёрочка, 16, Центральная улица, Глинка, Фёдоровское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 196621, Россия",Глинка,Тосненский район,,Центральная улица,16,196621,node,11575139467,
Пятёрочка,Пятёрочка,"Скотное, 5А",60.1788995,30.3660423,0.5,REVERSE_GEOCODED,node,11575139468,osm_pbf,False,found,"Скотное, 5А","Пятёрочка, 5А, Скотное, Агалатовское сельское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188653, Россия",Скотное,Всеволожский район,,,5А,188653,node,11575139468,
