canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate
ВкусВилл,ВкусВилл,,59.9379645,30.2368419,0.5,ADDRESS_MISSING,node,8910883596,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0090137,30.2596628,0.5,ADDRESS_MISSING,node,8914559739,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0261116,30.2974396,0.5,ADDRESS_MISSING,node,8928140241,osm_pbf,False
ВкусВилл,ВкусВилл,,60.016118,30.3110978,0.5,ADDRESS_MISSING,node,8928140620,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0308282,30.2385829,0.5,ADDRESS_MISSING,node,8928144895,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0539164,30.3276809,0.5,ADDRESS_MISSING,node,8928149465,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9842606,30.2153225,0.5,ADDRESS_MISSING,node,8930780373,osm_pbf,False
Реалъ,РеалЪ,,60.0152797,30.0098464,0.5,ADDRESS_MISSING,node,8932146769,osm_pbf,False
Пятёрочка,Пятёрочка,,58.5123507,31.2454511,0.5,ADDRESS_MISSING,node,9029770117,osm_pbf,False
Семишагофф,Семишагофф,,59.946375,30.5614886,0.5,ADDRESS_MISSING,node,9049937317,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9978662,29.7652218,0.5,ADDRESS_MISSING,node,9052783057,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9973137,29.7669035,0.5,ADDRESS_MISSING,node,9052783060,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0416057,32.5790656,0.5,ADDRESS_MISSING,node,9110874542,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9229003,30.4200535,0.5,ADDRESS_MISSING,node,9112136129,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9287229,30.3706115,0.5,ADDRESS_MISSING,node,9124068817,osm_pbf,False
Лента,Лента,,59.87762,30.442873,0.5,ADDRESS_MISSING,node,9144331817,osm_pbf,False
Лента,Торговый комплекс «Лента»,,59.8101777,30.3184062,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9156234934,osm_pbf,True
Лента,Торговый комплекс «Лента»,,59.8100581,30.3183384,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9156234935,osm_pbf,True
Пятёрочка,Пятёрочка,,58.5109291,31.2361514,0.5,ADDRESS_MISSING,node,9173854212,osm_pbf,False
Лента,Гипермаркет «Лента»,,59.9142375,29.053929,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9179401029,osm_pbf,True
Лента,Гипермаркет «Лента»,,59.9135133,29.0542239,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9179401030,osm_pbf,True
Пятёрочка,Пятёрочка,,60.0911655,30.8362053,0.5,ADDRESS_MISSING,node,9199745421,osm_pbf,False
Семишагофф,Семишагофф,,60.0213981,30.2547583,0.5,ADDRESS_MISSING,node,9203242141,osm_pbf,False
Лента,Супер Лента,,60.148567,30.5100973,0.5,ADDRESS_MISSING,node,9205752888,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9923569,30.308747,0.5,ADDRESS_MISSING,node,9207990236,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4323733,31.1655341,0.5,ADDRESS_MISSING,node,9211929318,osm_pbf,False
ВкусВилл,ВкусВилл,,58.5156078,31.2444577,0.5,ADDRESS_MISSING,node,9212419622,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5384634,29.9167883,0.5,ADDRESS_MISSING,node,9213682018,osm_pbf,False
Лента,Торговый комплекс «Лента»,,59.9082163,30.4479065,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9219132858,osm_pbf,True
Лента,Торговый комплекс «Лента»,,59.9081239,30.4482922,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9219132859,osm_pbf,True
Пятёрочка,Пятёрочка,,60.1503183,30.5112407,0.5,ADDRESS_MISSING,node,9219785635,osm_pbf,False
Пятёрочка,Пятёрочка,,58.7475849,29.8552026,0.5,ADDRESS_MISSING,node,9220873760,osm_pbf,False
Лента,торговый комплекс «Лента»,,59.985747,30.2266522,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,9230651358,osm_pbf,False
Лента,торговый комплекс «Лента»,,59.9857803,30.2256243,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9230651360,osm_pbf,True
Пятёрочка,Пятёрочка,,59.9446422,30.4983227,0.5,ADDRESS_MISSING,node,9232609803,osm_pbf,False
Лента,Супер Лента,,59.6429495,33.546969,0.5,ADDRESS_MISSING,node,9266879006,osm_pbf,False
Пятёрочка,Пятёрочка,,60.1822291,30.3229561,0.5,ADDRESS_MISSING,node,9280197766,osm_pbf,False
ВкусВилл,ВкусВилл,,60.1460346,30.2136202,0.5,ADDRESS_MISSING,node,9316540317,osm_pbf,False
Лента,Супер Лента,,60.140984,30.2119585,0.5,ADDRESS_MISSING,node,9316540518,osm_pbf,False
Лента,Супер Лента,,59.8630862,30.1904728,0.5,ADDRESS_MISSING,node,9321016256,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6423518,33.5802859,0.5,ADDRESS_MISSING,node,9389173189,osm_pbf,False
Пятёрочка,Пятёрочка,"1-й микрорайон, 8",59.6439982,33.5511912,0.7,,node,9389210526,osm_pbf,False
Пятёрочка,Пятёрочка,,60.964209,34.0291575,0.5,ADDRESS_MISSING,node,9439100169,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8789338,30.3140107,0.5,ADDRESS_MISSING,node,9444380363,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0349528,30.2492286,0.5,ADDRESS_MISSING,node,9484623360,osm_pbf,False
Лента,Супер Лента,,60.0320241,30.232176,0.5,ADDRESS_MISSING,node,9500507984,osm_pbf,False
ОКЕЙ,Гипермаркет «О'кей»,,59.5833167,30.1394592,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9510726585,osm_pbf,True
Пятёрочка,Пятёрочка,"посёлок Котельский, 6А",59.5838819,28.7534862,0.7,,node,9528843416,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8897959,30.3188541,0.5,ADDRESS_MISSING,node,9670186317,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9207024,30.370779,0.5,ADDRESS_MISSING,node,9671890017,osm_pbf,False
Семишагофф,Семишагофф,,59.8555731,30.3795464,0.5,ADDRESS_MISSING,node,9675683593,osm_pbf,False
Семишагофф,Семишагофф,,59.9369464,30.4824186,0.5,ADDRESS_MISSING,node,9709148189,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6145431,30.3644022,0.5,ADDRESS_MISSING,node,9711819098,osm_pbf,False
Реалъ,РеалЪ,,59.8845694,30.3677716,0.5,ADDRESS_MISSING,node,9714206785,osm_pbf,False
Лента,ТК «Лента»,,59.7977241,30.4059278,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,9714367855,osm_pbf,False
Лента,ТК «Лента»,,59.797788,30.4060922,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9714367856,osm_pbf,True
Лента,,,59.8980436,30.3345833,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,9723809353,osm_pbf,False
Лента,,,59.8979638,30.3344617,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9724294685,osm_pbf,True
ВкусВилл,ВкусВилл,,59.9041528,30.4533614,0.5,ADDRESS_MISSING,node,9739165114,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9007981,30.4565727,0.5,ADDRESS_MISSING,node,9751677193,osm_pbf,False
Семишагофф,Семишагофф,,59.9306392,30.4224086,0.5,ADDRESS_MISSING,node,9757019215,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9843866,30.3781727,0.5,ADDRESS_MISSING,node,9757358396,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3478422,30.1289861,0.5,ADDRESS_MISSING,node,9766941017,osm_pbf,False
Семишагофф,Семишагофф,,60.042418,30.4479733,0.5,ADDRESS_MISSING,node,9770614125,osm_pbf,False
Реалъ,РеалЪ,,59.6887561,30.4093059,0.5,ADDRESS_MISSING,node,9782126176,osm_pbf,False
Реалъ,РеалЪ,,59.6953581,30.4194452,0.5,ADDRESS_MISSING,node,9782167389,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9989123,30.2206428,0.3,ADDRESS_MISSING,node,9784916782,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9529588,30.2166853,0.5,ADDRESS_MISSING,node,9786857452,osm_pbf,False
Лента,Кудрово- ТК Лента,,59.9163396,30.5206412,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,9792628494,osm_pbf,False
Лента,Кудрово- ТК Лента,,59.9167599,30.5199172,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,9792628495,osm_pbf,False
Лента,Кудрово- ТК Лента,,59.9167441,30.51984,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,9792628496,osm_pbf,True
Пятёрочка,Пятёрочка,,59.8994335,30.4459002,0.5,ADDRESS_MISSING,node,9799112745,osm_pbf,False
Семишагофф,Семишагофф,,60.0298525,30.7549632,0.5,ADDRESS_MISSING,node,9810517417,osm_pbf,False
Семишагофф,Семишагофф,,59.9589511,30.490849,0.5,ADDRESS_MISSING,node,9815304129,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7234188,30.0809724,0.5,ADDRESS_MISSING,node,9818050730,osm_pbf,False
Лента,Супер Лента,,59.9400219,30.2126142,0.5,ADDRESS_MISSING,node,9854339117,osm_pbf,False
Лента,Супер Лента,,59.9048124,30.4396427,0.5,ADDRESS_MISSING,node,9875011594,osm_pbf,False
Лента,Супер Лента,,60.0727956,30.3441816,0.5,ADDRESS_MISSING,node,9893464082,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9377499,30.3877452,0.5,ADDRESS_MISSING,node,9901926661,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9361861,30.4158962,0.5,ADDRESS_MISSING,node,9912654962,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8892328,30.6858574,0.5,ADDRESS_MISSING,node,9927479615,osm_pbf,False
Пятёрочка,Пятёрочка,,60.6816962,30.0026698,0.5,ADDRESS_MISSING,node,9929505380,osm_pbf,False
Реалъ,РеалЪ,,59.9902699,29.7748692,0.5,ADDRESS_MISSING,node,9942701718,osm_pbf,False
Лента,Супер Лента,,59.9543013,30.4696514,0.5,ADDRESS_MISSING,node,9955715377,osm_pbf,False
Пятёрочка,Пятёрочка,,59.802044,30.3788255,0.5,ADDRESS_MISSING,node,9955717238,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8315449,30.5333441,0.5,ADDRESS_MISSING,node,9956916105,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9605329,30.2902206,0.5,ADDRESS_MISSING,node,9979746731,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0331094,30.4470192,0.5,ADDRESS_MISSING,node,9994157165,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7504459,30.3141164,0.5,ADDRESS_MISSING,node,10002714394,osm_pbf,False
ВкусВилл,ВкусВилл,,59.870954,30.3814097,0.5,ADDRESS_MISSING,node,10010823521,osm_pbf,False
Лента,Мини Лента,,59.9563414,30.3081671,0.5,ADDRESS_MISSING,node,10011300626,osm_pbf,False
Пятёрочка,Пятёрочка,,60.3250317,30.4459461,0.5,ADDRESS_MISSING,node,10012665187,osm_pbf,False
Пятёрочка,Пятёрочка,,58.3828593,33.2949974,0.5,ADDRESS_MISSING,node,10028765579,osm_pbf,False
Семишагофф,Семишагофф,,59.9426062,30.3455851,0.5,ADDRESS_MISSING,node,10032218281,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8581784,30.1500117,0.5,ADDRESS_MISSING,node,10049285317,osm_pbf,False
Реалъ,РеалЪ,,59.9903084,30.3161084,0.5,ADDRESS_MISSING,node,10052028143,osm_pbf,False
Пятёрочка,Пятёрочка,,60.2734328,30.4563525,0.5,ADDRESS_MISSING,node,10067175605,osm_pbf,False
Лента,Супер Лента,,59.9330321,30.4308257,0.5,ADDRESS_MISSING,node,10101668296,osm_pbf,False
Семишагофф,Семишагофф,,60.0226637,30.3738659,0.5,ADDRESS_MISSING,node,10102752218,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0541776,30.2725908,0.5,ADDRESS_MISSING,node,10103631161,osm_pbf,False
Семишагофф,Семишагофф,,59.5373077,30.8857342,0.5,ADDRESS_MISSING,node,10106405887,osm_pbf,False
Реалъ,БИАР,,59.8407625,30.1571238,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10109816349,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0291093,30.6390318,0.5,ADDRESS_MISSING,node,10126740484,osm_pbf,False
ОКЕЙ,Ленинградское шоссе/Гипермаркет «О'кей»,,59.5831722,30.1415094,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10140053669,osm_pbf,True
ОКЕЙ,Ленинградское шоссе/Гипермаркет «О'кей»,,59.584,30.1423826,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10140053713,osm_pbf,True
Пятёрочка,Пятёрочка,,59.9375359,30.1964934,0.5,ADDRESS_MISSING,node,10154506217,osm_pbf,False
Семишагофф,Семишагофф,,60.031355,30.250805,0.5,ADDRESS_MISSING,node,10163928219,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8524034,30.2670935,0.5,ADDRESS_MISSING,node,10169961607,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8090363,30.0886408,0.5,ADDRESS_MISSING,node,10185695254,osm_pbf,False
Пятёрочка,,,60.3723503,30.3688669,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10188934404,osm_pbf,True
Лента,,,59.8696218,29.8270717,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10188989524,osm_pbf,False
Лента,,,59.8696342,29.8271177,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10188989525,osm_pbf,True
Пятёрочка,Пятёрочка,,59.6774859,30.5021413,0.5,ADDRESS_MISSING,node,10197607817,osm_pbf,False
Лента,,,59.9470701,30.4350698,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10204046818,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8775333,30.3161273,0.5,ADDRESS_MISSING,node,10215037011,osm_pbf,False
Лента,Супер Лента,,59.8665411,30.5107005,0.5,ADDRESS_MISSING,node,10219030757,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9112592,30.307038,0.5,ADDRESS_MISSING,node,10228615894,osm_pbf,False
Лента,Мини-Лента,,59.9955077,30.2039749,0.5,ADDRESS_MISSING,node,10237895829,osm_pbf,False
Семишагофф,Семишагофф,,59.8687111,30.3695507,0.5,ADDRESS_MISSING,node,10240958747,osm_pbf,False
Пятёрочка,Пятёрочка,,60.1127729,30.2642737,0.5,ADDRESS_MISSING,node,10241288594,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9245509,30.3034335,0.5,ADDRESS_MISSING,node,10247274523,osm_pbf,False
Реалъ,Woo-hoo!,,59.9371256,30.317406,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10283929801,osm_pbf,False
Пятёрочка,Пятёрочка,,58.6695754,31.3681452,0.5,ADDRESS_MISSING,node,10285943013,osm_pbf,False
Реалъ,РеалЪ,,59.915474,30.3178591,0.5,ADDRESS_MISSING,node,10293608938,osm_pbf,False
ВкусВилл,ВкусВилл,,59.811243,30.0784261,0.5,ADDRESS_MISSING,node,10300824020,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8489858,30.1553739,0.5,ADDRESS_MISSING,node,10302361284,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7938661,30.7958098,0.5,ADDRESS_MISSING,node,10568760200,osm_pbf,False
Лента,Кудрово- ТК Лента,,59.9163774,30.5207287,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10574555717,osm_pbf,True
Лента,Супер Лента,,59.8113572,30.3660802,0.5,ADDRESS_MISSING,node,10583918916,osm_pbf,False
Лента,Супер Лента,,59.8026432,30.3823757,0.5,ADDRESS_MISSING,node,10583926372,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0047012,30.2235288,0.5,ADDRESS_MISSING,node,10605872399,osm_pbf,False
Семишагофф,Семишагофф,,59.4100632,30.3492979,0.5,ADDRESS_MISSING,node,10606051305,osm_pbf,False
Семишагофф,Семишагофф,,59.7564849,30.4715409,0.5,ADDRESS_MISSING,node,10656127393,osm_pbf,False
ВкусВилл,ВкусВилл,,59.948504,30.4757345,0.5,ADDRESS_MISSING,node,10657128999,osm_pbf,False
Пятёрочка,Пятёрочка,,59.538796,30.8718932,0.5,ADDRESS_MISSING,node,10681138409,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0193686,30.6449836,0.5,ADDRESS_MISSING,node,10683270662,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5528652,30.8541021,0.5,ADDRESS_MISSING,node,10686718985,osm_pbf,False
Семишагофф,Семишагофф,,59.8334577,30.1767437,0.5,ADDRESS_MISSING,node,10691997042,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8042745,30.078557,0.5,ADDRESS_MISSING,node,10692778865,osm_pbf,False
Семишагофф,Семишагофф,,59.5712011,30.1424181,0.5,ADDRESS_MISSING,node,10699980513,osm_pbf,False
Лента,Для покупателей «Лента»,,59.8521883,30.0936681,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10701823406,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9835211,30.2352884,0.5,ADDRESS_MISSING,node,10720689906,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9297754,30.4146127,0.5,ADDRESS_MISSING,node,10722055608,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9219349,30.4599032,0.5,ADDRESS_MISSING,node,10722055609,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9182528,30.470801,0.5,ADDRESS_MISSING,node,10722055610,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9076624,30.4807547,0.5,ADDRESS_MISSING,node,10722055611,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9086468,30.5119756,0.5,ADDRESS_MISSING,node,10722055612,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8321551,30.505482,0.5,ADDRESS_MISSING,node,10722055614,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8276787,30.399402,0.5,ADDRESS_MISSING,node,10722055615,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8332449,30.4211195,0.5,ADDRESS_MISSING,node,10722055616,osm_pbf,False
ВкусВилл,ВкусВилл,,59.7914734,30.1658446,0.5,ADDRESS_MISSING,node,10722055617,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8417642,30.1131231,0.5,ADDRESS_MISSING,node,10722055618,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8433381,30.1034617,0.5,ADDRESS_MISSING,node,10722055619,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8528821,30.1478791,0.5,ADDRESS_MISSING,node,10722055620,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8515811,30.1432658,0.5,ADDRESS_MISSING,node,10722055621,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8667782,30.1596004,0.5,ADDRESS_MISSING,node,10722055622,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8522732,30.2174637,0.5,ADDRESS_MISSING,node,10722055623,osm_pbf,False
ВкусВилл,ВкусВилл,,59.822378,30.3329137,0.5,ADDRESS_MISSING,node,10722055624,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8256521,30.337168,0.5,ADDRESS_MISSING,node,10722055625,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9788187,30.3347431,0.5,ADDRESS_MISSING,node,10722072195,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0714492,30.3373289,0.5,ADDRESS_MISSING,node,10722072196,osm_pbf,False
ВкусВилл,ВкусВилл,,60.034561,30.226205,0.5,ADDRESS_MISSING,node,10722072197,osm_pbf,False
ВкусВилл,ВкусВилл,,60.037744,30.2254459,0.5,ADDRESS_MISSING,node,10722072198,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0348772,30.2438378,0.5,ADDRESS_MISSING,node,10722072199,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0047418,30.30025,0.5,ADDRESS_MISSING,node,10722072200,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9860147,30.2976269,0.5,ADDRESS_MISSING,node,10722072202,osm_pbf,False
ВкусВилл,ВкусВилл,,59.959028,30.2731839,0.5,ADDRESS_MISSING,node,10722072203,osm_pbf,False
ВкусВилл,ВкусВилл,,60.7099253,28.7500177,0.5,ADDRESS_MISSING,node,10722083499,osm_pbf,False
ВкусВилл,ВкусВилл,,59.3807395,28.6137307,0.5,ADDRESS_MISSING,node,10722083500,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0157476,30.6483045,0.5,ADDRESS_MISSING,node,10722083501,osm_pbf,False
ВкусВилл,ВкусВилл,,60.025099,30.6314842,0.5,ADDRESS_MISSING,node,10722083502,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8826712,30.9852889,0.5,ADDRESS_MISSING,node,10722083503,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0320837,30.4053819,0.5,ADDRESS_MISSING,node,10722083504,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0392362,30.4527846,0.5,ADDRESS_MISSING,node,10722099405,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0513211,30.450848,0.5,ADDRESS_MISSING,node,10722099406,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9383927,30.3601384,0.5,ADDRESS_MISSING,node,10722099408,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9437398,30.3614943,0.5,ADDRESS_MISSING,node,10722099409,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8261011,30.3273551,0.5,ADDRESS_MISSING,node,10722138306,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8515936,30.3140661,0.5,ADDRESS_MISSING,node,10722138307,osm_pbf,False
ВкусВилл,ВкусВилл,,59.8691587,30.3116092,0.5,ADDRESS_MISSING,node,10722138309,osm_pbf,False
ВкусВилл,ВкусВилл,,59.4452019,32.0154771,0.5,ADDRESS_MISSING,node,10722138310,osm_pbf,False
Семишагофф,Семишагофф,,59.8305436,30.3844338,0.5,ADDRESS_MISSING,node,10738664478,osm_pbf,False
Семишагофф,Семишагофф,,59.9189715,30.4643026,0.5,ADDRESS_MISSING,node,10738671003,osm_pbf,False
Семишагофф,Семишагофф,,59.9013991,30.4644856,0.5,ADDRESS_MISSING,node,10738711671,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5369166,28.9334099,0.5,ADDRESS_MISSING,node,10768599816,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3751208,28.61302,0.5,ADDRESS_MISSING,node,10768684066,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3691587,28.6054733,0.5,ADDRESS_MISSING,node,10768684068,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3807939,28.6109649,0.5,ADDRESS_MISSING,node,10768684073,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4013272,28.5714683,0.5,ADDRESS_MISSING,node,10768710419,osm_pbf,False
Лента,1 ПГ,,59.9133544,29.0559641,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10790315430,osm_pbf,True
Лента,2 ПГ,,59.9148028,29.0548063,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10790315431,osm_pbf,True
Лента,3 ПГ,,59.9149754,29.0575809,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,10790315432,osm_pbf,True
Пятёрочка,Пятёрочка,,59.9147242,30.5204976,0.5,ADDRESS_MISSING,node,10826931711,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0516396,30.4335874,0.5,ADDRESS_MISSING,node,10871387108,osm_pbf,False
ОКЕЙ,,,59.7955515,30.1475782,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10884959769,osm_pbf,False
Семишагофф,Семишагофф,,59.3539595,30.0649609,0.5,ADDRESS_MISSING,node,10895759315,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8990407,30.3074286,0.5,ADDRESS_MISSING,node,10905454084,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9570099,30.3172744,0.5,ADDRESS_MISSING,node,10911321290,osm_pbf,False
Семишагофф,Семишагофф,,60.0181336,30.6465111,0.5,ADDRESS_MISSING,node,10916174079,osm_pbf,False
Семишагофф,Семишагофф,,59.6277535,30.3951701,0.5,ADDRESS_MISSING,node,10916229307,osm_pbf,False
Семишагофф,Семишагофф,,59.7556444,31.0670746,0.5,ADDRESS_MISSING,node,10916238139,osm_pbf,False
Лента,Вингараж,,59.7916659,30.1657675,0.3,ADDRESS_MISSING,node,10926368486,osm_pbf,False
ОКЕЙ,,,59.7955404,30.1461204,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,10942525779,osm_pbf,False
Пятёрочка,Пятёрочка,,58.5437809,31.3100031,0.5,ADDRESS_MISSING,node,10946246135,osm_pbf,False
Пятёрочка,Пятёрочка,,60.2058112,29.7044268,0.5,ADDRESS_MISSING,node,10961309602,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8087722,30.3612428,0.5,ADDRESS_MISSING,node,10967490630,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9372788,30.2150846,0.5,ADDRESS_MISSING,node,10971307705,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9180456,30.5180994,0.5,ADDRESS_MISSING,node,10982037578,osm_pbf,False
Пятёрочка,Пятёрочка,,60.3114068,29.5606497,0.5,ADDRESS_MISSING,node,10992281287,osm_pbf,False
Семишагофф,Семишагофф,,59.7621998,30.772491,0.5,ADDRESS_MISSING,node,11006197003,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9705,31.0402366,0.5,ADDRESS_MISSING,node,11007946000,osm_pbf,False
Семишагофф,Семишагофф,,59.788388,30.1632306,0.5,ADDRESS_MISSING,node,11008112746,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0325808,30.7495549,0.5,ADDRESS_MISSING,node,11008639021,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9426714,30.3468383,0.5,ADDRESS_MISSING,node,11018630005,osm_pbf,False
Реалъ,Реал-тон,,59.9282986,30.3251995,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,11026138318,osm_pbf,False
ВкусВилл,Вкус Вилл,,60.000378,30.3067478,0.3,ADDRESS_MISSING,node,11034443806,osm_pbf,False
Лента,Мини Лента,,60.0494881,30.33383,0.5,ADDRESS_MISSING,node,11034680449,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0512879,30.3348003,0.5,ADDRESS_MISSING,node,11034697098,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9270184,30.3843632,0.5,ADDRESS_MISSING,node,11035960019,osm_pbf,False
Семишагофф,Семишагофф,,59.9301524,30.3223468,0.5,ADDRESS_MISSING,node,11039880561,osm_pbf,False
